SK_ID_CURR,TARGET
100001,0.23345009043703308
100005,0.49174855626425196
100013,0.14690393687968997
100028,0.18360516355069784
100038,0.5867219442590855
100042,0.23609089639251213
100057,0.0759147220855092
100065,0.28879471753459723
100066,0.06764821197011227
100067,0.3359169370762156
100074,0.5021088052539495
100090,0.2806798055229944
100091,0.6046333497228649
100092,0.4597560932408046
100106,0.38458638816978014
100107,0.4392090241424102
100109,0.35275017005490916
100117,0.18879289512783967
100128,0.27265049086123905
100141,0.1584737854387543
100150,0.10619918139094021
100168,0.06790416572789428
100169,0.2004473436973847
100170,0.36896627678380706
100171,0.2956170839079522
100172,0.4901360704845354
100184,0.4490131508451788
100187,0.44321947515780047
100212,0.4404357545049499
100222,0.42682549408127396
100223,0.10358455735950126
100232,0.11429184357701533
100241,0.7100470447440588
100245,0.12580497207773073
100253,0.1284379969388142
100256,0.4220860333819795
100271,0.0706080403302086
100278,0.7044050591350365
100280,0.0716478113523128
100306,0.6932895349363416
100311,0.6043250916792519
100312,0.15314269155486918
100330,0.5337081121337884
100331,0.22110014403134065
100352,0.44099537371792275
100358,0.3422809302711997
100367,0.21879105861239112
100382,0.6462319314562814
100384,0.262055218430013
100385,0.4516819976621109
100386,0.2242546118925835
100399,0.13132786219512244
100404,0.3786126291146587
100416,0.12202773385486895
100422,0.5208946877234317
100426,0.199552446658658
100438,0.20447876784729077
100444,0.5289155020628802
100445,0.5152950436234304
100446,0.3380064186040635
100447,0.15766173634739736
100450,0.3406085102315721
100466,0.11787244803636429
100483,0.1871333812201817
100484,0.09547816154414165
100494,0.3509376853717891
100510,0.5463860624756794
100512,0.12193097559864971
100517,0.20009843830771726
100548,0.26581599869963785
100551,0.21215529077850717
100552,0.4184473390693714
100553,0.15025039948204388
100561,0.49077999382916515
100568,0.8593631550301433
100569,0.24124323877653558
100591,0.3728371326286999
100592,0.1594253841363678
100602,0.45233112753699334
100607,0.32838049428333765
100613,0.4818653989801317
100617,0.5728023782721113
100618,0.394403018013434
100622,0.25782808851397265
100625,0.6389827238188134
100677,0.5679923260315984
100699,0.22461217795087413
100702,0.8191161015125797
100711,0.36684206809672143
100729,0.5475719436800646
100740,0.7627867188057178
100744,0.65146450226007
100745,0.29146408865648915
100747,0.5664258889778064
100751,0.7635844116296624
100752,0.3642230173906468
100753,0.7366743231489092
100754,0.6688252989801939
100760,0.28106315114885194
100762,0.5403022415298515
100763,0.3174372386156598
100765,0.11250715880196249
100770,0.3593646038616303
100772,0.13034975202299354
100777,0.16591538449094229
100791,0.15922465352284365
100792,0.07874558222414185
100797,0.12822142849730367
100823,0.20948698011104047
100826,0.1900897659876919
100830,0.2906355429391493
100836,0.7629299830539632
100872,0.3574047757959427
100910,0.2606133023376048
100913,0.47660474959579735
100918,0.19086325623487688
100931,0.07617496511433382
100952,0.3089828192160228
100953,0.19627954622905114
100965,0.696248756249616
100970,0.25547252330703146
100982,0.6511390524363105
100983,0.7030132957644639
100984,0.241920479019617
100987,0.30733792711898955
100997,0.3167787222188603
100998,0.6020540730125394
101002,0.31795342288637113
101005,0.5819637838073908
101008,0.7475764387775268
101020,0.4959383381364604
101021,0.2544274499323069
101024,0.33247336788629894
101025,0.594832400228782
101026,0.3391900723781116
101031,0.14299288304361785
101041,0.11772604705549553
101051,0.08621127531363021
101055,0.4597953041587636
101056,0.7813143728063118
101057,0.2818267615061824
101064,0.17293340704018395
101079,0.5593379358504007
101087,0.17203245641375636
101090,0.22816115757241412
101092,0.43816899779375373
101097,0.5803876104486235
101099,0.15120680729880628
101107,0.5811916035531184
101118,0.4529832764575473
101125,0.32073110664427923
101126,0.13100747074149727
101128,0.13317390041692076
101136,0.47646737958828067
101140,0.7077656458558768
101149,0.603086530786687
101160,0.46165907820507257
101169,0.7212424245034756
101181,0.15595670327742758
101186,0.10772062187327239
101190,0.4673156664953695
101193,0.5396662273338395
101194,0.5517603648248781
101198,0.5772089690136072
101200,0.17116900302066532
101204,0.18364242079734044
101211,0.3492885527797813
101213,0.4519388312791271
101223,0.24170319476145719
101225,0.38916150239820463
101237,0.44290317693273656
101243,0.521460405783439
101244,0.571916767517197
101258,0.305162055080613
101259,0.6949622049591848
101268,0.413527041957972
101269,0.18072934151202583
101271,0.6288535690357013
101279,0.2797322580104822
101281,0.5522149737483778
101287,0.2283834925676367
101292,0.272932701865998
101294,0.22411608649042286
101296,0.532850281878005
101297,0.17054767162016243
101299,0.26635816009059693
101301,0.18585980708665623
101305,0.49149258167260845
101308,0.48727583628960625
101318,0.17987259735103273
101327,0.7355598092879483
101329,0.1408729151127166
101332,0.34888971975994837
101337,0.29827074402766013
101343,0.13077757589307082
101345,0.09646972720132517
101346,0.10486645491492107
101353,0.11171293534362645
101354,0.4594872438553034
101355,0.6482178911930168
101356,0.18921339786995214
101362,0.40636167686038455
101363,0.781989533916324
101365,0.15742006497021793
101366,0.48986004188092486
101367,0.5770129418381955
101368,0.08351407855269255
101374,0.6117689330409971
101380,0.13575251586264453
101383,0.23140447283366855
101398,0.1926814998079295
101399,0.743104811235913
101401,0.7071754527230378
101412,0.34276501102730705
101426,0.3148437623286756
101427,0.8426409926762986
101428,0.5893589434065942
101429,0.6219334661925883
101434,0.40203391057205706
101440,0.4040294792493344
101448,0.4846674000701142
101449,0.2806132692127162
101465,0.16754177214956062
101467,0.23992124390850963
101472,0.5231474368002981
101478,0.49592427385735116
101497,0.3212725477181952
101504,0.5064569749278335
101547,0.13945050562378494
101548,0.5336429112004656
101555,0.5414587552522364
101570,0.16625494600853613
101572,0.4473443519002783
101578,0.19173132642720386
101580,0.6283517694091749
101588,0.6602073078690633
101602,0.21321037839053092
101610,0.6201650903938825
101614,0.3413836968446067
101616,0.1596184265126983
101643,0.481770120816265
101644,0.22868736535802303
101649,0.3962638184625256
101650,0.4392959277651314
101665,0.08710913356669672
101667,0.6337619762800951
101669,0.2678511992865283
101674,0.3228595443046992
101675,0.1957509259958831
101678,0.444777894911056
101682,0.32956530784322813
101686,0.4417118831162009
101697,0.6081403344259593
101700,0.8370219474066363
101711,0.22750108439708916
101714,0.20494452973802885
101715,0.7834106709276866
101728,0.2674722520874747
101732,0.28026608747894477
101757,0.5328860475132908
101758,0.2369247023030775
101759,0.48414798313683205
101762,0.10661372318348548
101764,0.26835418120996857
101780,0.7838234812902789
101784,0.08186420838753282
101789,0.11253787494487923
101816,0.5590341602548764
101819,0.13288085585791093
101827,0.10912061296048878
101863,0.38195446680141537
101867,0.2727661839355635
101870,0.10107507923299129
101873,0.7514234004217213
101878,0.43324236238866404
101879,0.17136233572807116
101880,0.15204383478304553
101887,0.3060280171973284
101897,0.23079480324403676
101901,0.411817587477069
101903,0.7295929980518022
101920,0.10509706338529057
101921,0.2651398791515119
101922,0.27099568407262514
101961,0.6107272199252566
101962,0.13508861498589436
101971,0.2856790991442102
101976,0.7255268340843644
102002,0.45031431754311657
102005,0.16866301021392857
102007,0.7987331466708513
102017,0.12394241124795628
102019,0.7726355458210883
102029,0.11821647389008101
102051,0.5497121235309775
102052,0.06910321197527929
102054,0.11274175010557415
102062,0.45555006333296555
102067,0.5498847333402587
102068,0.251444522074867
102070,0.17984404735554932
102090,0.46811831570307505
102092,0.29360301243717096
102099,0.5616638326612338
102100,0.1260746015708744
102112,0.37171411621366507
102113,0.18118033431372035
102122,0.6575564357978305
102123,0.3473914511408168
102125,0.3217670299879808
102126,0.6941303143216359
102146,0.2194522361865075
102147,0.5811256982153123
102151,0.24384997459674768
102158,0.5077745876693127
102159,0.164502793005649
102162,0.3805506404254451
102165,0.2537854622161994
102166,0.2295741970509824
102174,0.1396399967924431
102193,0.6447908768605797
102198,0.222432143783756
102205,0.4627408360291114
102206,0.12479501926949912
102218,0.20531696179393605
102221,0.21093122878920806
102230,0.303738732716955
102238,0.3033881997392249
102248,0.2591892559718758
102252,0.7337614558912855
102259,0.33669437035246197
102262,0.5285886361843576
102273,0.22631107389903948
102286,0.6311070655481223
102293,0.19998086949068525
102294,0.22334935890129862
102296,0.2094939534141786
102298,0.3023173931952829
102303,0.18619425588771024
102309,0.43796050839504586
102315,0.17335253142555282
102340,0.15970936656725163
102342,0.43709505235058055
102344,0.49990126234483406
102346,0.43658820660066133
102347,0.1579912260231819
102374,0.34473336189394327
102380,0.15530057812232334
102387,0.16895223460587594
102393,0.2949005076169717
102403,0.11859234371031238
102413,0.26058004200595486
102414,0.07711451467174363
102415,0.2570242366764759
102416,0.4469527286717649
102439,0.47554375544215466
102441,0.20778715629475122
102443,0.08588772024631175
102444,0.4229251990471803
102445,0.6301819369597429
102448,0.24927430162758282
102449,0.3589846393974608
102450,0.5680390613985206
102456,0.1352290180236334
102458,0.4816756872998407
102459,0.2204858152473776
102465,0.10168711941529968
102470,0.6154168369499887
102471,0.312316693681155
102475,0.25448386560253466
102476,0.5930677932517388
102506,0.2773283785101347
102509,0.2395712551024321
102519,0.25108395856611027
102522,0.19978323335534987
102545,0.21233273966144123
102549,0.21100336751563886
102562,0.08172211452300046
102563,0.1343753854905242
102568,0.5551934647647506
102582,0.3453322204883364
102592,0.1053567821738717
102597,0.5757408574955708
102605,0.26753970292644536
102614,0.14552837857202994
102617,0.502355213084009
102634,0.3183253163730168
102652,0.15124659724150388
102655,0.057643185724137826
102671,0.47994075363218436
102694,0.7674548497211651
102701,0.29275605724318154
102703,0.10129504405912074
102704,0.16370210806292113
102713,0.09975406245897078
102720,0.6935125955677668
102731,0.18614393637909826
102733,0.19686717050562144
102749,0.20580953231380905
102755,0.33917649649903636
102763,0.10601063950007389
102770,0.3468767610061178
102772,0.37634818959482685
102799,0.6841351996800122
102838,0.152520224543418
102854,0.27474046411376507
102862,0.48155464375568446
102863,0.2184909787189515
102867,0.10922328516433838
102868,0.08274928887693632
102878,0.40413125372238295
102887,0.2637821981035746
102898,0.767801225941795
102904,0.45744226302546614
102912,0.3293398059647772
102919,0.2314810379663541
102927,0.4122083829081475
102932,0.3067394782401047
102933,0.3634152502739193
102935,0.2148264896749198
102958,0.5309360035200318
102969,0.6116243001277515
102971,0.13920474073314207
102975,0.23299733914122017
102979,0.35148502027394357
102982,0.09341643215202922
102987,0.40582371210164037
102989,0.3129375952668577
102995,0.3615625110845882
102996,0.14192107214875088
103000,0.3559638096642438
103001,0.35415884241525963
103004,0.34777709220333763
103010,0.1650828614185268
103025,0.6459904391488265
103029,0.17753891529018473
103046,0.4517477701276865
103056,0.34745838961382913
103062,0.49942826227754916
103078,0.11684872138861485
103083,0.10949609005918215
103092,0.2797521016493105
103096,0.38219697704769706
103097,0.6394710162114268
103102,0.6785988436939292
103112,0.3384728359251599
103132,0.31192380077476306
103144,0.5384431832364321
103145,0.42045641229703024
103146,0.13825493832007374
103147,0.3671911045789248
103158,0.13219036918014654
103171,0.4650227353846813
103173,0.18560615924758447
103184,0.1802606748634749
103195,0.6367012775099619
103196,0.2339943231263253
103206,0.13177754427239113
103230,0.6652304239825161
103231,0.5730562270513027
103232,0.25782874275350937
103239,0.3914163577385439
103240,0.6271538194710131
103243,0.23083568204408939
103252,0.3660966231497998
103258,0.21091221310468458
103259,0.5523521433697036
103279,0.19888980400323633
103280,0.04985854492426929
103286,0.1420170074339141
103287,0.859593657287661
103290,0.11919894639099635
103298,0.2838528058053401
103315,0.09617888064375213
103319,0.351261522077137
103334,0.4677283930627859
103336,0.26866804150647694
103345,0.22967832189865034
103368,0.19082976621482034
103371,0.6714258563511912
103377,0.2624733241573278
103398,0.17989665598465743
103404,0.3994855310225134
103408,0.7135880895920333
103410,0.3443963583815589
103418,0.11548749438753025
103420,0.6906942741558229
103432,0.4288604845699765
103433,0.14705331372681657
103436,0.1305412382330552
103440,0.23154776558153553
103453,0.39605540380574605
103459,0.24522176458477765
103460,0.29539630246643794
103461,0.1065813647498857
103462,0.31624839967386553
103473,0.5226350768737964
103474,0.12541775640625272
103475,0.7189472441482538
103478,0.6821594242461506
103480,0.5027709859974044
103484,0.14337614743683755
103494,0.42664279769528707
103513,0.2619885329861547
103515,0.42273850072274555
103516,0.6202713487632081
103525,0.4680579089881537
103541,0.7184248782771401
103544,0.1721390066891502
103562,0.7363071363123384
103570,0.764196146385428
103572,0.6735706954179341
103574,0.19232530258634872
103575,0.30409130497110215
103591,0.46903679651895125
103594,0.3486644753560501
103609,0.20175148272014198
103613,0.37756281161129823
103614,0.14699809373612166
103615,0.16588266401890517
103624,0.29867526482920165
103625,0.6232381699161242
103628,0.7637035265766369
103629,0.11243176803211685
103647,0.2308439346373359
103648,0.25044829243611755
103651,0.2847225130534655
103658,0.1171794702376601
103668,0.306022096097669
103669,0.17408665071910295
103676,0.3423840538821088
103682,0.35171452564594
103683,0.21382610056949902
103689,0.13045546051264179
103725,0.22314481773995282
103733,0.5102540696056143
103744,0.12658063655758084
103762,0.4231357196312041
103771,0.7869167776704552
103773,0.07097635321374376
103783,0.29129178774801134
103784,0.31130833377127204
103808,0.14651978196721052
103812,0.5585160025663012
103813,0.4875997606099073
103814,0.30124420897527104
103818,0.7232983524552604
103824,0.18395262020072428
103828,0.17231702373167251
103830,0.8094551427073915
103840,0.10912083250787195
103842,0.4931862835278546
103847,0.6010854741247116
103848,0.26113849146215284
103851,0.09535025512089992
103854,0.6156540947628064
103857,0.6463716622561356
103861,0.10247529451560738
103862,0.41864663364431115
103865,0.43067492125582607
103870,0.06467555279554002
103876,0.24600738077655881
103891,0.8293368996477295
103908,0.380839182300406
103914,0.466501698561572
103918,0.4034827798321201
103940,0.19163356414969165
103963,0.4819412274588044
103966,0.5140982375830642
103971,0.6690992571015631
103980,0.6343761131810653
103984,0.4657326506040544
103985,0.25629616792375387
103998,0.7078945446912113
104019,0.1639651808640904
104026,0.27803024599387566
104035,0.4837881281811719
104044,0.28990030166236896
104045,0.25602065960274656
104047,0.775711755706912
104051,0.26839872827125183
104058,0.3312016238735044
104063,0.12804734148555585
104066,0.5934419017284941
104087,0.11640279822971657
104089,0.28319960102965025
104095,0.17115031010148624
104098,0.4871902286598902
104104,0.1866483603248405
104110,0.7754021131529019
104120,0.38160999726034156
104122,0.14477056448732517
104131,0.14645973053766204
104132,0.3060240332731115
104135,0.25503555087035307
104136,0.24856855563843983
104149,0.393632594486114
104150,0.3578204213176762
104156,0.746779842534177
104165,0.4642909213471239
104175,0.12788472680292684
104179,0.47802377420476094
104184,0.600325548144434
104206,0.13320065611230436
104216,0.8075893907924834
104230,0.6026940266870287
104257,0.17213873748465208
104272,0.13945190880864317
104273,0.4452810321252424
104278,0.20809876847161363
104294,0.5975907570723742
104295,0.1772561135750699
104297,0.18755776118251283
104298,0.38143124665860273
104308,0.3170120121012919
104318,0.16262365771044712
104319,0.49945077427063755
104320,0.645931410800485
104327,0.5806056533545193
104334,0.4190776854515711
104344,0.3753546829258961
104350,0.2486786714915014
104351,0.5662896739206593
104354,0.15704975236762814
104369,0.441570618540242
104376,0.38962036071814876
104381,0.16701101936466767
104384,0.33645661121246545
104391,0.2371629320621792
104394,0.18785823123135845
104398,0.7222654255107528
104402,0.09836507423385621
104408,0.4814465325490468
104409,0.19541136994619698
104410,0.7536437865585385
104412,0.3833709889933799
104417,0.4293930754094888
104424,0.3925370232731705
104426,0.3250180479048034
104435,0.434790011347217
104445,0.2073018279783425
104458,0.09916826620120618
104460,0.36583785449078454
104466,0.16940987047765418
104472,0.46699381526606865
104473,0.445887740636472
104479,0.17039030620124654
104480,0.12132009502712496
104482,0.5193095363730832
104499,0.1324023447668187
104501,0.12517438551774365
104502,0.15441232517990922
